OBJECTID,Loc_name,Match_addr,LongLabel,ShortLabel,Type,PlaceName,Place_addr,City,Subregion,RegionAbbr,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,IN_City,IN_Subregion,IN_Region,USER_place_fips,USER_state_fips,USER_City_Name,USER_State_Name,USER_TotalPop,USER_Male,USER_Female,USER_White,USER_NonHispanic,USER_USCitizen,USER_Commute_DriveAlone,USER_Family_Married,USER_EnrolledSchool_Over3Yrs,USER_Education_Bachelors,USER_Eduction_GraduateProf,USER_Household_English,USER_PovertyLvl_2andOver,USER_NonVeteran,USER_Employed,USER_NotLaborForce,USER_House_OwnerOccupied,USER_House_Built80to99,USER_HealthIns_Covered,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area,Count_Parks,Parks_Area,Road_Trail_Length,Count_Road_Trail
487,World,"City of Laredo, Texas","City of Laredo, TX, USA",City of Laredo,City,City of Laredo,"City of Laredo, Texas",City of Laredo,Webb County,TX,1424427.129,-99.48702,27.54602,-99.48702,27.54602,-99.68702,-99.28702,27.34602,27.74602, ,Laredo city,,Texas,41464,48,Laredo city,Texas,254041,0.497659827,0.502340173,0.174141182,0.046665696,0.843737822,0.338701233,0.16006865,0.303769864,0.096657626,0.033636303,0.024590519,0.505418417,0.67811495,0.432300298,0.278258234,0.195988049,0.09549246,0.352698974,8,487,0.775053235,0.047554183,100,165072287.8,70354.15444,581
488,World,"City of Keller, Texas","City of Keller, TX, USA",City of Keller,City,City of Keller,"City of Keller, Texas",City of Keller,Tarrant County,TX,1130452.89,-97.22555,32.93366,-97.22555,32.93366,-97.27055,-97.18055,32.88866,32.97866, ,Keller city,,Texas,38632,48,Keller city,Texas,45259,0.459952717,0.540047283,0.815881924,0.949822135,0.986610398,0.322786628,0.260147153,0.282772487,0.259683157,0.135575245,0.289732429,0.952628207,0.675335292,0.506396518,0.264787114,0.288450916,0.144302791,0.550873859,8,488,0.798531234,0.050181366,258,502534725,211703.845,2428
489,World,"City of Grand Prairie, Texas","City of Grand Prairie, TX, USA",City of Grand Prairie,City,City of Grand Prairie,"City of Grand Prairie, Texas",City of Grand Prairie,Dallas County,TX,1108606.653,-97.02093,32.68677,-97.02093,32.68677,-97.14193,-96.89993,32.56577,32.80777, ,Grand Prairie city,,Texas,30464,48,Grand Prairie city,Texas,201791,0.497257063,0.502742937,0.269149764,0.533512396,0.882829264,0.38671695,0.185925041,0.300608055,0.120565337,0.063709482,0.190543681,0.733729453,0.694649414,0.537818832,0.213909441,0.217978007,0.118216372,0.469218151,8,489,0.797302758,0.050044786,331,612364656.5,204925.8059,1394
490,World,"City of Longview, Texas","City of Longview, TX, USA",City of Longview,City,City of Longview,"City of Longview, Texas",City of Longview,Gregg County,TX,896242.8395,-94.76221,32.51929,-94.76221,32.51929,-94.84821,-94.67621,32.43329,32.60529, ,Longview city,,Texas,43888,48,Longview city,Texas,83119,0.481153527,0.518846473,0.548298223,0.829341065,0.933156077,0.380550777,0.158784393,0.237045681,0.105788087,0.064931003,0.344301544,0.631696724,0.725141063,0.482958168,0.300532971,0.20501931,0.11208027,0.459630169,8,490,0.796478442,0.049953088,39,79712448.11,26771.97246,318
491,World,"Lubbock, Texas","Lubbock, TX, USA",Lubbock,City,Lubbock,"Lubbock, Texas",Lubbock,Lubbock County,TX,0,-101.8549534,33.5836884,-101.8549534,33.5836884,-102.0539534,-101.6559534,33.3846884,33.7826884,CITY,Lubbock city,,Texas,45000,48,Lubbock city,Texas,263937,0.491658994,0.508341006,0.595153389,0.619723646,0.958330965,0.396306694,0.160625452,0.321478232,0.125958088,0.086607789,0.309668595,0.59159951,0.733265893,0.512285129,0.263956929,0.208921068,0.098834191,0.513107295,8,491,0.801842897,0.05054909,91,173272336.1,88802.3305,938
492,World,"City of League City, Texas","City of League City, TX, USA",City of League City,City,City of League City,"City of League City, Texas",City of League City,Galveston County,TX,951878.534,-95.10898,29.48728,-95.10898,29.48728,-95.35898,-94.85898,29.23728,29.73728, ,League City city,,Texas,41980,48,League City city,Texas,118550,0.497182623,0.502817377,0.646900042,0.776651202,0.943559679,0.379814424,0.228595529,0.28697596,0.215318431,0.095967946,0.277013918,0.877115141,0.667903838,0.512889076,0.224462252,0.274449599,0.10651202,0.510130747,8,492,0.782748677,0.048419363,99,193218746.5,76287.63541,917
493,World,"City of McAllen, Texas","City of McAllen, TX, USA",City of McAllen,City,City of McAllen,"City of McAllen, Texas",City of McAllen,Hidalgo County,TX,1370234.724,-98.2452,26.21857,-98.2452,26.21857,-98.3392,-98.1512,26.12457,26.31257, ,McAllen city,,Texas,45384,48,McAllen city,Texas,144585,0.502216689,0.497783311,0.406529031,0.140775322,0.868748487,0.310253484,0.173441228,0.281121831,0.131908566,0.085492963,0.061465574,0.593318809,0.710045994,0.440045648,0.3156759,0.211667877,0.127731092,0.38687969,8,493,0.770237965,0.047010671,147,271839710.5,44601.97754,637
494,World,"City of Lewisville, Texas","City of Lewisville, TX, USA",City of Lewisville,City,City of Lewisville,"City of Lewisville, Texas",City of Lewisville,Denton County,TX,1109487.259,-96.98293,33.0452,-96.98293,33.0452,-97.05793,-96.90793,32.9702,33.1202, ,Lewisville city,,Texas,42508,48,Lewisville city,Texas,130933,0.472058228,0.527941772,0.421750055,0.703489571,0.898978867,0.375260629,0.163778421,0.226803021,0.185277967,0.112630124,0.269977775,0.726234028,0.740462679,0.580281518,0.192808536,0.182979081,0.166596656,0.533440767,8,494,0.799091484,0.050243623,326,797530082.2,294351.2914,2550
495,World,"City of McKinney, Texas","City of McKinney, TX, USA",City of McKinney,City,City of McKinney,"City of McKinney, Texas",City of McKinney,Collin County,TX,1082798.431,-96.6677,33.19889,-96.6677,33.19889,-96.7697,-96.5657,33.09689,33.30089, ,McKinney city,,Texas,45744,48,McKinney city,Texas,207506,0.502428845,0.497571155,0.603495803,0.86223049,0.889299587,0.353493393,0.210528852,0.282854472,0.225752508,0.140998333,0.254113134,0.836636049,0.704018197,0.543112006,0.213034804,0.224220023,0.065492082,0.549082918,8,495,0.799868846,0.050329974,235,614534624.1,188249.1015,2406
496,World,"City of Missouri City, Texas","City of Missouri City, TX, USA",City of Missouri City,City,City of Missouri City,"City of Missouri City, Texas",City of Missouri City,Fort Bend County,TX,990169.8737,-95.53768,29.56342,-95.53768,29.56342,-95.78768,-95.28768,29.31342,29.81342, ,Missouri City city,,Texas,48804,48,Missouri City city,Texas,74815,0.48197554,0.51802446,0.219554902,0.850497895,0.95472833,0.422949943,0.199425249,0.218031143,0.189961906,0.119601684,0.283967119,0.802138609,0.772906503,0.529867005,0.280425048,0.317436343,0.144957562,0.573962441,8,496,0.783067133,0.048455078,234,412244199.4,166279.5497,2084
497,World,"City of Pearland, Texas","City of Pearland, TX, USA",City of Pearland,City,City of Pearland,"City of Pearland, Texas",City of Pearland,Brazoria County,TX,969823.0541,-95.32009,29.55851,-95.32009,29.55851,-95.40909,-95.23109,29.46951,29.64751, ,Pearland city,,Texas,56348,48,Pearland city,Texas,127170,0.492852088,0.507147912,0.374797515,0.69547063,0.921459464,0.39916647,0.201533381,0.2731855,0.193992294,0.0995046,0.213053393,0.836266415,0.706723284,0.52160887,0.249712983,0.263277503,0.092435323,0.5556106,8,497,0.783046558,0.048452771,130,242997236.3,97105.46706,998
498,World,"City of Plano, Texas","City of Plano, TX, USA",City of Plano,City,City of Plano,"City of Plano, Texas",City of Plano,Collin County,TX,1087911.709,-96.74864,33.05021,-96.74864,33.05021,-96.84364,-96.65364,32.95521,33.14521, ,Plano city,,Texas,58016,48,Plano city,Texas,290108,0.496549561,0.503450439,0.503839949,0.838939292,0.873205841,0.325437423,0.211690129,0.232589243,0.253715858,0.165286721,0.238100983,0.842882651,0.75320915,0.550798323,0.23990376,0.212413998,0.200573579,0.544207674,8,498,0.799116726,0.050246427,471,1097106928,392310.0944,4317
499,World,"City of Richardson, Texas","City of Richardson, TX, USA",City of Richardson,City,City of Richardson,"City of Richardson, Texas",City of Richardson,Dallas County,TX,1083137.992,-96.70931,32.97166,-96.70931,32.97166,-96.76931,-96.64931,32.91166,33.03166, ,Richardson city,,Texas,61796,48,Richardson city,Texas,118830,0.515450644,0.484549356,0.534225364,0.842413532,0.900302954,0.319490028,0.178431373,0.277556173,0.228620719,0.135630733,0.266708744,0.768248759,0.762257006,0.53984684,0.261541698,0.200883615,0.120272658,0.553437684,8,499,0.798721735,0.050202537,389,803458595.1,376958.0707,3371
500,World,"City of Rowlett, Texas","City of Rowlett, TX, USA",City of Rowlett,City,City of Rowlett,"City of Rowlett, Texas",City of Rowlett,Dallas County,TX,1067519.959,-96.5489,32.91667,-96.5489,32.91667,-96.5989,-96.4989,32.86667,32.96667, ,Rowlett city,,Texas,63572,48,Rowlett city,Texas,65284,0.513954415,0.486045585,0.545815207,0.762162245,0.95844311,0.426965259,0.238343239,0.21957907,0.199589486,0.090757307,0.253339256,0.847481772,0.720544084,0.568577293,0.210602904,0.26988236,0.158308314,0.527096992,8,500,0.798446184,0.050171913,232,619286403.4,193915.3255,1580
501,World,"City of Temple, Texas","City of Temple, TX, USA",City of Temple,City,City of Temple,"City of Temple, Texas",City of Temple,Bell County,TX,1141151.384,-97.38987,31.1077,-97.38987,31.1077,-97.63987,-97.13987,30.8577,31.3577, ,Temple city,,Texas,72176,48,Temple city,Texas,89455,0.473847186,0.526152814,0.562774579,0.719009558,0.937778771,0.339142586,0.187155553,0.261919401,0.124475994,0.068772008,0.301034039,0.624571013,0.633681739,0.449779219,0.272628696,0.187703315,0.081135767,0.422089319,8,501,0.789812173,0.049209944,93,263648636.2,43981.19964,351
502,World,"City of Round Rock, Texas","City of Round Rock, TX, USA",City of Round Rock,City,City of Round Rock,"City of Round Rock, Texas",City of Round Rock,Williamson County,TX,1173565.029,-97.66695,30.52393,-97.66695,30.52393,-97.73795,-97.59595,30.45293,30.59493, ,Round Rock city,,Texas,63500,48,Round Rock city,Texas,124790,0.496538184,0.503461816,0.524008334,0.702379998,0.928920587,0.307861207,0.183580415,0.292563507,0.178668163,0.104759997,0.2400593,0.767673692,0.693324786,0.532117958,0.232991426,0.199631381,0.115001202,0.524032374,8,502,0.787197251,0.048917655,475,772474564.3,241204.6502,2925
503,World,"City of Sugar Land, Texas","City of Sugar Land, TX, USA",City of Sugar Land,City,City of Sugar Land,"City of Sugar Land, Texas",City of Sugar Land,Fort Bend County,TX,997883.3999,-95.62824,29.59559,-95.62824,29.59559,-95.69624,-95.56024,29.52759,29.66359, ,Sugar Land city,,Texas,70808,48,Sugar Land city,Texas,109395,0.485470085,0.514529915,0.432981398,0.834590246,0.922144522,0.310078157,0.253722748,0.270643082,0.24579734,0.207779149,0.200511906,0.853082865,0.724064171,0.495863614,0.28388866,0.29760958,0.209351433,0.517537365,8,503,0.783202073,0.04847021,239,410807670.7,136080.4205,1841
504,World,"City of Tyler, Texas","City of Tyler, TX, USA",City of Tyler,City,City of Tyler,"City of Tyler, Texas",City of Tyler,Smith County,TX,944930.0971,-95.30761,32.31669,-95.30761,32.31669,-95.41161,-95.20361,32.21269,32.42069, ,Tyler city,,Texas,74144,48,Tyler city,Texas,109277,0.495181969,0.504818031,0.547452803,0.777922161,0.955022557,0.361924284,0.150727051,0.278393441,0.128654703,0.061000943,0.285760041,0.606458816,0.721762127,0.469504104,0.289292349,0.204388847,0.085251242,0.42035378,8,504,0.795490925,0.049843179,33,85296148.46,27276.96045,540
505,World,"City of Waco, Texas","City of Waco, TX, USA",City of Waco,City,City of Waco,"City of Waco, Texas",City of Waco,McLennan County,TX,1119854.653,-97.18832,31.55978,-97.18832,31.55978,-97.31332,-97.06332,31.43478,31.68478, ,Waco city,,Texas,76000,48,Waco city,Texas,143987,0.493801524,0.506198476,0.476674978,0.682679686,0.922569399,0.353983346,0.152027614,0.334162112,0.099884017,0.067381083,0.283740893,0.559231042,0.708383396,0.475584601,0.306208199,0.175244987,0.065693431,0.489051095,8,505,0.79189338,0.049442258,66,189578944.1,79665.34563,658
506,World,"City of San Antonio, Texas","City of San Antonio, TX, USA",City of San Antonio,City,City of San Antonio,"City of San Antonio, Texas",City of San Antonio,Bexar County,TX,1274444.791,-98.52468,29.47215,-98.52468,29.47215,-98.77468,-98.27468,29.22215,29.72215, ,San Antonio city,,Texas,65000,48,San Antonio city,Texas,1472904,0.50036187,0.49963813,0.397369414,0.341994454,0.915119383,0.328705062,0.145841141,0.258493425,0.117454362,0.07153623,0.193515667,0.590045244,0.689785621,0.485593766,0.267620293,0.196370571,0.112424163,0.449670175,8,506,0.78268555,0.048412283,323,690829469.1,306907.9752,3332
507,World,"City of Draper, Utah","City of Draper, UT, USA",City of Draper,City,City of Draper,"City of Draper, Utah",City of Draper,Salt Lake County,UT,2585691.264,-111.86076,40.49559,-111.86076,40.49559,-112.11076,-111.61076,40.24559,40.74559, ,Draper city,,Utah,20120,49,Draper city,Utah,49798,0.534077674,0.465922326,0.858488293,0.935198201,0.962307723,0.312984457,0.214044741,0.327884654,0.184927106,0.13319812,0.274689747,0.843889313,0.686473352,0.485662075,0.249809229,0.23450741,0.120245793,0.536989437,8,507,0.845049983,0.055290542,360,1666738194,658512.1597,6957
508,World,"City of Wichita Falls, Texas","City of Wichita Falls, TX, USA",City of Wichita Falls,City,City of Wichita Falls,"City of Wichita Falls, Texas",City of Wichita Falls,Wichita County,TX,1265834.366,-98.52932,33.90727,-98.52932,33.90727,-98.77932,-98.27932,33.65727,34.15727, ,Wichita Falls city,,Texas,79000,48,Wichita Falls city,Texas,102659,0.534117807,0.465882193,0.720609007,0.776346935,0.966588414,0.35336405,0.148472126,0.232907003,0.096766966,0.051909721,0.310308887,0.570422467,0.624407017,0.437107316,0.287573423,0.202047555,0.106449508,0.388266007,8,508,0.803534051,0.050736618,52,100387056.5,26295.10534,149
509,World,"The Woodlands, Texas","The Woodlands, TX, USA",The Woodlands,City,The Woodlands,"The Woodlands, Texas",The Woodlands,Montgomery County,TX,0,-95.4846124,30.1820388,-95.4846124,30.1820388,-95.5656124,-95.4036124,30.1010388,30.2630388,CDP,The Woodlands CDP,,Texas,72656,48,The Woodlands CDP,Texas,117970,0.488268204,0.511731796,0.681232517,0.773086378,0.830634907,0.288658133,0.244731711,0.283546664,0.27422226,0.20474697,0.277706196,0.842943121,0.709053149,0.442587098,0.32002204,0.281012122,0.166228702,0.511528355,8,509,0.785702927,0.048750421,162,275363271.3,171252.5376,1213
510,World,"Lehi City, Utah","Lehi City, UT, USA",Lehi City,City,Lehi City,"Lehi, Utah",Lehi,Utah County,UT,2581883.286,-111.85077,40.39162,-111.85077,40.39162,-111.91277,-111.78877,40.32962,40.45362, ,Lehi city,,Utah,44320,49,Lehi city,Utah,84368,0.509553385,0.490446615,0.845249384,0.909017637,0.976223213,0.320216196,0.193461976,0.362518965,0.182166224,0.07575147,0.230134648,0.871752323,0.609935046,0.486227005,0.171332733,0.219538214,0.048158069,0.507408022,8,510,0.844275683,0.055206416,254,1528190276,433488.5793,6636
511,World,"City of Layton, Utah","City of Layton, UT, USA",City of Layton,City,City of Layton,"City of Layton, Utah",City of Layton,Davis County,UT,2611389.92,-111.96188,41.07729,-111.96188,41.07729,-112.21188,-111.71188,40.82729,41.32729, ,Layton city,,Utah,43660,49,Layton city,Utah,82600,0.514987893,0.485012107,0.869697337,0.887493947,0.979176755,0.373087167,0.218280872,0.288644068,0.156694915,0.09972155,0.28405569,0.825556901,0.671174334,0.550762712,0.200726392,0.250544794,0.122372881,0.563510896,8,511,0.849462926,0.055769462,111,1280527957,263563.1767,1617
512,World,"City of Orem, Utah","City of Orem, UT, USA",City of Orem,City,City of Orem,"City of Orem, Utah",City of Orem,Utah County,UT,2566816.915,-111.69919,40.29871,-111.69919,40.29871,-111.75019,-111.64819,40.24771,40.34971, ,Orem city,,Utah,57300,49,Orem city,Utah,95918,0.515700911,0.484299089,0.765799954,0.830386372,0.918294793,0.345013449,0.195802665,0.318376113,0.173908964,0.067390896,0.245949665,0.700170979,0.715621677,0.536291416,0.201505453,0.181821973,0.098542505,0.534852687,8,512,0.8435874,0.055131611,120,1314590068,455874.7347,5295
513,World,"City of Murray, Utah","City of Murray, UT, USA",City of Murray,City,City of Murray,"City of Murray, Utah",City of Murray,Salt Lake County,UT,2592378.047,-111.88741,40.64982,-111.88741,40.64982,-112.13741,-111.63741,40.39982,40.89982, ,Murray city,,Utah,53230,49,Murray city,Utah,49456,0.509766257,0.490233743,0.805746522,0.886282756,0.952179715,0.37504044,0.18867276,0.180807182,0.215666451,0.09416451,0.366507603,0.786800388,0.772605953,0.566584439,0.245106762,0.287305888,0.1241912,0.559467001,8,513,0.846206585,0.055416152,331,1615598196,441731.8479,6086
514,World,"Provo City, Utah","Provo City, UT, USA",Provo City,City,Provo City,"Provo, Utah",Provo,Utah County,UT,2561639.898,-111.65853,40.23384,-111.65853,40.23384,-111.74653,-111.57053,40.14584,40.32184, ,Provo city,,Utah,62470,49,Provo city,Utah,113516,0.484257726,0.515742274,0.808106346,0.860275203,0.918011558,0.346453363,0.168478452,0.496035801,0.11467106,0.061586032,0.201716058,0.506510095,0.794716163,0.601536347,0.208737094,0.116732443,0.098787836,0.645353959,8,514,0.843108869,0.055079589,110,1298076655,397190.424,5329
515,World,"City of Cottonwood Heights, Utah","City of Cottonwood Heights, UT, USA",City of Cottonwood Heights,City,City of Cottonwood Heights,"City of Cottonwood Heights, Utah",City of Cottonwood Heights,Salt Lake County,UT,2585478.051,-111.81516,40.61524,-111.81516,40.61524,-111.85116,-111.77916,40.57924,40.65124, ,Cottonwood Heights city,,Utah,16270,49,Cottonwood Heights city,Utah,32414,0.519682853,0.480317147,0.862065774,0.919726044,0.97402357,0.344789289,0.228450669,0.213673104,0.299315111,0.150058617,0.312118221,0.80249275,0.768865305,0.545350774,0.257820695,0.296014068,0.118313075,0.537792312,8,515,0.845946427,0.055387904,218,1455750120,699326.6264,4791
516,World,"Millcreek, Utah","Millcreek, UT, USA",Millcreek,City,Millcreek,"Millcreek, Utah",Millcreek,Salt Lake County,UT,0,-111.8714256,40.6800013,-111.8714256,40.6800013,-111.9214256,-111.8214256,40.6300013,40.7300013,CITY,Millcreek city,,Utah,50150,49,Millcreek city,Utah,63046,0.511134727,0.488865273,0.800732798,0.899248168,0.960885703,0.35150525,0.198220347,0.221949053,0.235129905,0.173746154,0.349934968,0.773847667,0.77145259,0.549297338,0.250293437,0.274244203,0.107128129,0.57949751,8,516,0.846434045,0.055440847,283,1564646590,517004.5479,6628
517,World,"Sandy City, Utah","Sandy City, UT, USA",Sandy City,Village,Sandy City,"Sandy City, Utah",Sandy City,Salt Lake County,UT,0,-111.884101,40.591615,-111.884101,40.591615,-111.891101,-111.877101,40.584615,40.598615, ,Sandy city,,Utah,67440,49,Sandy city,Utah,93029,0.482731191,0.517268809,0.797353513,0.880553376,0.958228079,0.339539283,0.212062905,0.249707081,0.175719399,0.108622043,0.295327264,0.804953294,0.713562438,0.516795838,0.251760204,0.264734653,0.145503015,0.517387051,8,517,0.845768967,0.055368633,344,1622443811,581851.0234,6157
518,World,"City of Saint George, Utah","City of Saint George, UT, USA",City of Saint George,City,City of Saint George,"City of Saint George, Utah",City of Saint George,Washington County,UT,2663358.572,-113.57706,37.07692,-113.57706,37.07692,-113.82706,-113.32706,36.82692,37.32692, ,St. George city,,Utah,65330,49,St. George city,Utah,102523,0.498649084,0.501350916,0.831003775,0.891458502,0.954146874,0.29334881,0.218380266,0.259336929,0.157467105,0.089004419,0.324483287,0.707860675,0.69704359,0.43847722,0.314124635,0.261677867,0.139080987,0.425338704,8,518,0.821712085,0.052741895,58,193766849.6,359707.3989,1786
519,World,"City of Pleasant Grove, Utah","City of Pleasant Grove, UT, USA",City of Pleasant Grove,City,City of Pleasant Grove,"City of Pleasant Grove, Utah",City of Pleasant Grove,Utah County,UT,2572326.948,-111.74107,40.37144,-111.74107,40.37144,-111.99107,-111.49107,40.12144,40.62144, ,Pleasant Grove city,,Utah,60930,49,Pleasant Grove city,Utah,37628,0.503162539,0.496837461,0.800334857,0.837567769,0.956628043,0.33677049,0.20389072,0.336132667,0.156213458,0.064499841,0.240485808,0.822260019,0.617890932,0.489263315,0.184888913,0.200993941,0.098942277,0.498804082,8,519,0.844125897,0.055190138,198,1435282087,624593.2117,7261
520,World,"Spanish Fork City, Utah","Spanish Fork City, UT, USA",Spanish Fork City,City,Spanish Fork City,"Spanish Fork, Utah",Spanish Fork,Utah County,UT,2558009.696,-111.65492,40.11496,-111.65492,40.11496,-111.71092,-111.59892,40.05896,40.17096, ,Spanish Fork city,,Utah,71290,49,Spanish Fork city,Utah,44106,0.526867093,0.473132907,0.796014148,0.829410964,0.964970752,0.387997098,0.197184057,0.355280461,0.130027661,0.067881921,0.220786288,0.820024486,0.655330341,0.510701492,0.200902372,0.246859838,0.057157756,0.506302997,8,520,0.842236229,0.054984695,91,1262083527,182206.4342,2487
521,World,"Burke, Virginia","Burke, VA, USA",Burke,City,Burke,"Burke, Virginia",Burke,Fairfax County,VA,0,-77.2732524,38.7950125,-77.2732524,38.7950125,-77.3222524,-77.2242524,38.7460125,38.8440125,CDP,Burke CDP,,Virginia,11464,51,Burke CDP,Virginia,43111,0.509289972,0.490710028,0.557560715,0.850966111,0.950314305,0.30405233,0.233907819,0.301732736,0.249077962,0.23715525,0.201224745,0.895641484,0.628006773,0.489457447,0.249333117,0.2962353,0.119714226,0.481640417,8,521,0.832910767,0.053968293,304,592504733,692498.8037,5372
522,World,"City of South Jordan, Utah","City of South Jordan, UT, USA",City of South Jordan,City,City of South Jordan,"City of South Jordan, Utah",City of South Jordan,Salt Lake County,UT,2597034.293,-111.97797,40.55696,-111.97797,40.55696,-112.03397,-111.92197,40.50096,40.61296, ,South Jordan city,,Utah,70850,49,South Jordan city,Utah,83520,0.484889847,0.515110153,0.84190613,0.946982759,0.969157088,0.349066092,0.22134818,0.332471264,0.177466475,0.124604885,0.275047893,0.881046456,0.670941092,0.521491858,0.208393199,0.267349138,0.068187261,0.55990182,8,522,0.84550906,0.055340407,403,1713022236,354982.9455,4968
523,World,"City of West Jordan, Utah","City of West Jordan, UT, USA",City of West Jordan,City,City of West Jordan,"City of West Jordan, Utah",City of West Jordan,Salt Lake County,UT,2600213.965,-112.00076,40.60244,-112.00076,40.60244,-112.25076,-111.75076,40.35244,40.85244, ,West Jordan city,,Utah,82950,49,West Jordan city,Utah,116662,0.507654592,0.492345408,0.742889716,0.795966124,0.935951724,0.370206237,0.190164749,0.286717183,0.115778917,0.055613653,0.244269771,0.812998234,0.690764773,0.559573812,0.180864377,0.250578595,0.127350808,0.549381975,8,523,0.845850251,0.05537746,380,539887470.1,316406.7726,5162
524,World,"Salt Lake City, Utah","Salt Lake City, UT, USA",Salt Lake City,City,Salt Lake City,"Salt Lake City, Utah",Salt Lake City,Salt Lake County,UT,0,-111.888142,40.758478,-111.888142,40.758478,-112.082142,-111.694142,40.564478,40.952478, ,Salt Lake City city,,Utah,67000,49,Salt Lake City city,Utah,204653,0.507214651,0.492785349,0.679139812,0.800095772,0.900841913,0.3731829,0.154021685,0.253771017,0.198540945,0.13743263,0.3326069,0.695147396,0.813948488,0.633516245,0.213942625,0.199581731,0.054770758,0.610902357,8,524,0.847027215,0.055505236,196,1448864982,448713.6794,5119
525,World,"Dale City, Virginia","Dale City, VA, USA",Dale City,City,Dale City,"Dale City, Virginia",Dale City,Prince William County,VA,0,-77.334934,38.646731,-77.334934,38.646731,-77.386934,-77.282934,38.594731,38.698731,CDP,Dale City CDP,,Virginia,21088,51,Dale City CDP,Virginia,66140,0.521514968,0.478485032,0.224871485,0.638675537,0.886876323,0.332763834,0.174357424,0.233716359,0.118143332,0.086332023,0.164620502,0.763985485,0.67772906,0.529573632,0.232642879,0.241200484,0.130314484,0.491623828,8,525,0.831903547,0.053858255,71,402644064,549243.0167,2243
526,World,"Lake Ridge, Virginia","Lake Ridge, VA, USA",Lake Ridge,City,Lake Ridge,"Lake Ridge, Virginia",Lake Ridge,Prince William County,VA,0,-77.287543,38.676097,-77.287543,38.676097,-77.331543,-77.243543,38.632097,38.720097,CDP,Lake Ridge CDP,,Virginia,43432,51,Lake Ridge CDP,Virginia,54097,0.474018892,0.525981108,0.411612474,0.740817421,0.910919275,0.384124813,0.171525223,0.292640997,0.195093998,0.127105015,0.194354585,0.839251715,0.637170268,0.539623269,0.204706361,0.2477032,0.190343272,0.496330665,8,526,0.83210239,0.053879982,97,267589209,594983.9269,2686
527,World,"Centreville, Virginia","Centreville, VA, USA",Centreville,City,Centreville,"Centreville, Virginia",Centreville,Fairfax County,VA,0,-77.4231676,38.8400272,-77.4231676,38.8400272,-77.4631676,-77.3831676,38.8000272,38.8800272,CDP,Centreville CDP,,Virginia,14440,51,Centreville CDP,Virginia,69345,0.507131012,0.492868988,0.449073473,0.841041171,0.933578484,0.333419857,0.21064244,0.272002307,0.211276949,0.190943832,0.20333117,0.875924724,0.743788305,0.570235778,0.228552888,0.278765592,0.247054582,0.580777273,8,527,0.833218109,0.05400186,213,489476379,582314.8649,3612
528,World,"McLean, Virginia","McLean, VA, USA",McLean,City,McLean,"McLean, Virginia",McLean,Fairfax County,VA,0,-77.183779,38.937593,-77.183779,38.937593,-77.247779,-77.119779,38.873593,39.001593,CDP,McLean CDP,,Virginia,48376,51,McLean CDP,Virginia,48597,0.515628537,0.484371463,0.674383192,0.943885425,0.917690392,0.260118937,0.247649032,0.28322736,0.207235015,0.383747968,0.243986254,0.926250592,0.689939708,0.497294072,0.274811202,0.300368335,0.073193819,0.514455625,8,528,0.833886779,0.054074873,788,1506883380,1155591.606,11464
529,World,"Town of Christiansburg, Virginia","Town of Christiansburg, VA, USA",Town of Christiansburg,City,Town of Christiansburg,"Town of Christiansburg, Virginia",Town of Christiansburg,Montgomery County,VA,801849.4193,-80.40276,37.14138,-80.40276,37.14138,-80.45676,-80.34876,37.08738,37.19538, ,Christiansburg town,,Virginia,16608,51,Christiansburg town,Virginia,23235,0.440886594,0.559113406,0.900107596,0.975209813,0.975511082,0.428921885,0.225478804,0.247256294,0.172197116,0.174090811,0.38661502,0.797288573,0.77878201,0.535140951,0.275618679,0.291542931,0.151366473,0.589068216,8,529,0.822114129,0.052786038,48,66271710.88,48223.44043,454
530,World,"Tuckahoe, Virginia","Tuckahoe, VA, USA",Tuckahoe,City,Tuckahoe,"Tuckahoe, Virginia",Tuckahoe,Henrico County,VA,0,-77.565741,37.595757,-77.565741,37.595757,-77.623741,-77.507741,37.537757,37.653757,CDP,Tuckahoe CDP,,Virginia,79560,51,Tuckahoe CDP,Virginia,45623,0.488613199,0.511386801,0.805931219,0.926835149,0.943756439,0.328452754,0.17966815,0.254586502,0.224053657,0.165968919,0.335094141,0.766828135,0.721631633,0.51673498,0.252175438,0.247134121,0.096880959,0.522390023,8,530,0.824987273,0.053101249,172,270696036.7,201149.6023,3476
531,World,"Reston, Virginia","Reston, VA, USA",Reston,City,Reston,"Reston, Virginia",Reston,Fairfax County,VA,0,-77.354497,38.960186,-77.354497,38.960186,-77.400497,-77.308497,38.914186,39.006186,CDP,Reston CDP,,Virginia,66672,51,Reston CDP,Virginia,62289,0.496700862,0.503299138,0.667645973,0.873701617,0.919761114,0.305286648,0.196134149,0.218818732,0.277801859,0.250606046,0.310472154,0.865321325,0.754515243,0.607522998,0.199666073,0.265985969,0.192024274,0.596172679,8,531,0.834042117,0.054091831,252,718654112.1,757124.3761,5016
